customer_id,age,gender,state,income_band,tenure_days,segment,orders_90d,orders_30d,avg_order_value,total_spend_90d,days_since_last_order,browse_sessions_30d,cart_abandon_rate,return_rate,refund_count_90d,discount_ratio,coupon_used_rate,delivery_delay_rate,late_delivery_count,failed_delivery_count,tickets_90d,avg_first_response_hours,email_open_rate,push_open_rate,loyalty_points_balance,app_rating,churn,customer_feedback_x,support_chat_excerpt_x,reason_for_low_activity_x,customer_feedback_y,support_chat_excerpt_y,reason_for_low_activity_y,customer_feedback,support_chat_excerpt,reason_for_low_activity
C100494,27,F,Sabah,M40,384,regular,6,1,29.01,162.61,0,17,0.395,0.023,0,0.309,0.313,0.104,0,0,0,4.9,0.324,0.084,184,3.8,1,"Slightly disappointed with the delivery, took a bit longer than expected.  Still, the product was okay, but could be better lah.","Customer: 'My order is still not here!  It was supposed to arrive last week.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,"Slightly disappointed with the delivery, took a bit longer than expected.  Still, the product was okay, but could be better lah.","Customer: 'My order is still not here!  It was supposed to arrive last week.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,"Slightly disappointed with the delivery, took a bit longer than expected.  Still, the product was okay, but could be better lah.","Customer: 'My order is still not here!  It was supposed to arrive last week.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay
C100495,38,M,Pahang,B40,95,loyal,2,1,59.06,118.34,47,19,0.533,0.078,1,0.301,0.377,0.234,0,0,2,8.59,0.161,0.18,73,3.9,0,,,,,,,,,
C100496,18,M,KL,,147,regular,3,1,49.4,140.76,86,17,0.808,0.017,0,0.281,0.278,0.071,0,0,0,8.26,0.0,0.0,84,3.7,0,,,,,,,,,
C100497,27,F,Perak,B40,79,regular,2,1,40.15,67.37,94,17,0.56,0.08,0,0.686,0.852,0.182,0,0,0,12.44,0.0,0.071,75,4.9,1,"Sangat kecewa dengan lambatnya penghantaran.  Saya dah tak sabar nak beli lagi, maybe nanti.",Customer: My order still hasn't arrived!  It was supposed to be here weeks ago.,Delivery delay,"Sangat kecewa dengan lambatnya penghantaran.  Saya dah tak sabar nak beli lagi, maybe nanti.",Customer: My order still hasn't arrived!  It was supposed to be here weeks ago.,Delivery delay,"Sangat kecewa dengan lambatnya penghantaran.  Saya dah tak sabar nak beli lagi, maybe nanti.",Customer: My order still hasn't arrived!  It was supposed to be here weeks ago.,Delivery delay
C100498,18,M,Selangor,T20,76,loyal,3,2,36.47,96.15,78,19,0.592,0.006,0,0.214,0.06,0.139,0,0,0,8.78,0.0,0.06,80,5.0,1,,,,,,,,,
C100499,18,M,KL,M40,107,new,4,2,76.11,303.64,58,15,0.448,0.068,0,0.307,0.1,0.104,0,0,0,14.42,0.072,0.286,278,5.0,0,,,,,,,,,
C100500,42,F,Kelantan,B40,96,loyal,2,1,28.21,55.04,108,22,0.98,0.191,0,0.508,0.719,0.07,0,0,1,15.34,0.0,0.0,37,3.9,0,,,,"Slightly disappointed, the delivery took a while.  Still like the shop though, just need to be more reliable with shipping times, you know?","Customer: 'Hi, my order still hasn't arrived!  It was supposed to be here ages ago.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,"Slightly disappointed, the delivery took a while.  Still like the shop though, just need to be more reliable with shipping times, you know?","Customer: 'Hi, my order still hasn't arrived!  It was supposed to be here ages ago.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay
C100501,38,M,Penang,B40,79,new,2,1,21.2,47.46,28,14,0.5,0.031,0,0.487,0.407,0.214,0,0,2,9.14,0.219,0.098,37,3.2,1,,,,,,,,,
C100502,24,M,Kelantan,,208,loyal,7,3,43.23,279.83,14,21,0.187,0.078,0,0.714,0.561,0.0,0,0,0,7.01,0.239,0.282,279,3.9,0,,,,,,,,,
C100503,18,M,KL,B40,314,regular,6,3,36.95,260.75,72,17,0.865,0.071,1,0.507,0.315,0.077,0,0,1,4.25,0.483,0.027,118,3.4,1,,,,,,,,,
C100504,18,M,KL,B40,326,regular,5,2,59.39,271.15,38,11,0.282,0.035,0,0.294,0.444,0.115,0,0,0,5.63,0.518,0.253,322,,1,,,,,,,,,
C100505,25,F,Johor,T20,39,regular,2,0,50.71,94.58,56,13,0.285,0.008,0,0.274,0.34,0.048,0,0,0,4.93,0.428,0.1,97,4.6,0,,,,,,,,,
C100506,52,F,Penang,B40,165,new,2,1,36.78,86.78,52,9,0.69,0.03,0,0.285,0.207,0.25,0,0,0,5.04,0.371,0.375,47,4.6,0,,,,"Slightly disappointed with the wait, but the product itself was okay. Shipping could be faster next time, maybe?","Customer: 'Hi, my order still hasn't arrived! It was supposed to be here ages ago.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Long time since last order,"Slightly disappointed with the wait, but the product itself was okay. Shipping could be faster next time, maybe?","Customer: 'Hi, my order still hasn't arrived! It was supposed to be here ages ago.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Long time since last order
C100507,34,F,Terengganu,M40,153,regular,3,1,48.19,164.26,30,12,0.511,0.044,0,0.365,0.45,0.536,0,0,0,5.98,0.251,0.0,153,5.0,1,,,,,,,,,
C100508,25,F,Selangor,B40,506,loyal,2,1,52.67,97.63,118,25,0.755,0.034,0,0.399,0.834,0.0,0,0,1,10.41,0.0,0.025,30,4.0,1,,,,,,,,,
C100509,34,F,Pahang,T20,171,loyal,3,1,92.9,267.03,43,22,0.472,0.05,0,,0.097,0.022,0,0,1,9.34,0.004,0.269,261,3.6,0,,,,,,,,,
C100510,18,M,Kelantan,B40,195,new,1,0,39.78,45.23,80,12,0.693,0.055,0,0.318,0.147,0.069,0,0,0,12.11,0.0,0.161,46,4.1,1,,,,,,,,,
C100511,27,F,Penang,,55,regular,1,1,31.87,26.59,19,15,0.466,0.066,0,0.216,0.372,0.147,0,0,2,10.56,0.381,0.231,11,3.3,1,,,,,,,,,
C100512,31,F,KL,M40,104,loyal,7,4,47.69,306.41,110,13,0.562,0.013,0,0.35,0.111,0.057,0,0,1,6.3,0.0,0.024,176,3.6,0,,,,,,,,,
C100513,29,M,Penang,B40,52,loyal,7,3,17.79,126.1,112,25,0.913,0.026,1,0.664,0.695,0.226,4,0,0,10.79,0.0,0.132,111,3.8,1,,,,"Sangat kecewa dengan delivery, dah lama sgt!  Takde notification pun.  Hopefully next time delivery lebih cepat.","Customer: My order is still not here!  It's been so long.
Agent: We sincerely apologize for the delay. Let us investigate immediately.",Late delivery issues,"Sangat kecewa dengan delivery, dah lama sgt!  Takde notification pun.  Hopefully next time delivery lebih cepat.","Customer: My order is still not here!  It's been so long.
Agent: We sincerely apologize for the delay. Let us investigate immediately.",Late delivery issues
C100514,37,F,KL,M40,218,regular,3,2,39.99,135.75,4,17,0.534,0.035,0,0.332,0.448,0.102,0,0,0,3.72,0.51,0.161,127,4.4,0,,,,,,,,,
C100515,33,F,Pahang,B40,517,new,1,0,53.37,54.75,77,11,0.446,0.036,0,0.576,0.627,0.079,0,0,0,,0.18,0.157,20,3.5,1,,,,,,,,,
C100516,36,M,Penang,M40,107,premium,8,2,64.92,517.24,71,24,0.708,0.201,2,0.569,0.792,0.063,0,0,1,5.84,0.056,0.024,354,3.1,1,,,,,,,,,
C100517,24,F,Kelantan,M40,172,regular,3,1,44.9,159.6,18,14,0.342,0.1,1,0.317,0.321,0.058,0,0,0,2.34,0.229,0.371,117,4.6,0,,,,,,,,,
C100518,38,F,Perak,M40,97,regular,3,1,50.77,128.94,90,10,0.743,0.074,1,0.344,0.565,0.076,0,0,0,9.7,0.0,0.196,118,3.5,1,,,,,,,,,
C100519,45,F,Penang,B40,125,loyal,4,1,65.46,291.17,90,23,0.36,0.002,0,0.372,0.425,0.05,0,0,0,6.33,0.0,0.094,179,4.2,1,,,,,,,,,
C100520,21,M,Sarawak,B40,222,regular,5,3,66.61,283.36,101,16,0.856,0.038,1,0.187,0.75,0.377,0,0,1,14.09,0.0,0.007,177,4.8,0,,,,,,,,,
C100521,22,F,Penang,B40,682,loyal,7,2,52.04,398.21,72,18,0.372,0.189,1,0.283,0.728,0.112,0,0,1,12.76,0.0,0.046,197,4.6,1,,,,,,,,,
C100522,42,F,Kelantan,B40,500,new,3,1,32.59,99.46,84,14,0.48,0.021,0,0.48,0.811,0.09,1,0,0,4.51,0.0,0.0,111,4.4,1,"Sangat kecewa dengan delivery, lambat sgt!  Takde notif pun kalau dah sampai kedai pos.  Hopefully next time better.","Customer: My order is still not here!  It was supposed to arrive a week ago.
Agent: I apologize for the delay, sir. Let me check on the status for you.",Late delivery,"Sangat kecewa dengan delivery, lambat sgt!  Takde notif pun kalau dah sampai kedai pos.  Hopefully next time better.","Customer: My order is still not here!  It was supposed to arrive a week ago.
Agent: I apologize for the delay, sir. Let me check on the status for you.",Late delivery,"Sangat kecewa dengan delivery, lambat sgt!  Takde notif pun kalau dah sampai kedai pos.  Hopefully next time better.","Customer: My order is still not here!  It was supposed to arrive a week ago.
Agent: I apologize for the delay, sir. Let me check on the status for you.",Late delivery
C100523,28,F,Selangor,B40,599,loyal,3,1,19.8,53.81,84,24,0.582,0.026,0,0.262,0.147,0.165,0,0,0,15.82,0.0,0.332,21,4.9,0,,,,,,,,,
C100524,43,F,Terengganu,T20,387,premium,8,2,74.05,602.67,92,10,0.56,0.001,0,0.312,0.704,0.12,2,0,1,3.68,0.0,0.406,446,4.0,0,,,,,,,,,
C100525,26,M,Pahang,M40,170,premium,3,2,62.97,217.58,66,23,0.596,0.095,0,0.373,0.696,0.076,0,0,1,10.12,0.173,0.0,93,3.3,1,,,,,,,,,
C100526,43,F,Kelantan,M40,152,premium,7,3,55.47,383.97,89,26,0.463,0.032,1,0.425,0.368,0.026,0,1,0,15.06,0.0,0.0,126,5.0,0,,,,"Sangat kecewa dengan refund-nya, produknya tak sesuai yang saya harapkan.  Sbb tu dah tak order dah sikit.","Customer:  Saya nak tanya pasal refund saya.  Support:  Okay, boleh tolong confirm order number anda?",Product quality issue,"Sangat kecewa dengan refund-nya, produknya tak sesuai yang saya harapkan.  Sbb tu dah tak order dah sikit.","Customer:  Saya nak tanya pasal refund saya.  Support:  Okay, boleh tolong confirm order number anda?",Product quality issue
C100527,31,M,Penang,B40,108,loyal,7,4,34.97,196.48,0,24,0.324,0.072,1,0.548,0.395,0.093,1,0,0,4.45,0.64,0.434,182,4.3,0,,,,"Sangat kecewa dengan delivery, lambat pulak!  But the product itself is okay, just wish it arrived on time.  Maybe can give better discount next time?","Customer: My order is late again!  It was supposed to arrive last week.
Agent:  We sincerely apologize for the delay, sir. Let me check on the status now.",Late delivery,"Sangat kecewa dengan delivery, lambat pulak!  But the product itself is okay, just wish it arrived on time.  Maybe can give better discount next time?","Customer: My order is late again!  It was supposed to arrive last week.
Agent:  We sincerely apologize for the delay, sir. Let me check on the status now.",Late delivery
C100528,32,F,Pahang,B40,168,regular,4,2,56.7,186.58,74,9,0.533,0.021,0,0.376,0.686,0.119,1,0,0,21.24,0.446,0.0,84,4.3,0,,,,"Sangat kecewa dengan delivery, lambat sangat!  Takde pulak barangnya, macam mana?","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: I apologize for the delay, let me check on the status for you.",Late delivery,"Sangat kecewa dengan delivery, lambat sangat!  Takde pulak barangnya, macam mana?","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: I apologize for the delay, let me check on the status for you.",Late delivery
C100529,44,F,KL,M40,522,premium,6,2,48.05,303.6,24,22,0.547,0.054,0,0.434,0.702,0.0,0,0,0,8.01,0.338,0.328,250,4.2,1,,,,"Slightly disappointed with the delivery, it took a bit longer than expected.  Still like the products though, but need faster shipping next time, maybe?","Customer: 'Hi, my order is still not here!  It was supposed to arrive last week.'  Agent: 'I'm so sorry for the delay, let me check on that for you immediately.'",Delivery delay,"Slightly disappointed with the delivery, it took a bit longer than expected.  Still like the products though, but need faster shipping next time, maybe?","Customer: 'Hi, my order is still not here!  It was supposed to arrive last week.'  Agent: 'I'm so sorry for the delay, let me check on that for you immediately.'",Delivery delay
C100530,27,M,Sarawak,B40,518,premium,3,1,51.95,166.94,48,25,0.216,0.069,1,0.229,0.323,0.052,1,0,0,8.9,0.099,0.325,144,,0,,,,,,,,,
C100531,22,F,Selangor,B40,849,regular,3,2,39.66,114.31,90,18,0.585,0.059,1,0.212,0.26,0.0,0,0,1,14.09,0.0,0.0,135,3.4,1,,,,,,,,,
C100532,26,F,KL,B40,234,regular,7,2,47.34,297.29,9,16,0.318,0.314,2,0.315,0.097,0.169,0,0,1,9.91,0.207,0.765,205,5.0,0,,,,"Sangat kecewa dengan refund-nya, produknya tak sesuai gambar.  Sbb tu dah tak order dah sikit.","Customer:  Saya nak tanya pasal refund saya.  Agent:  Okay, boleh saya bantu?  Customer:  Saya order baju tapi warna dia tak macam gambar.",Refund issues,"Sangat kecewa dengan refund-nya, produknya tak sesuai gambar.  Sbb tu dah tak order dah sikit.","Customer:  Saya nak tanya pasal refund saya.  Agent:  Okay, boleh saya bantu?  Customer:  Saya order baju tapi warna dia tak macam gambar.",Refund issues
C100533,34,M,Johor,M40,68,new,1,0,24.35,26.45,90,11,0.462,0.12,0,0.431,0.571,0.094,0,0,1,4.61,0.0,0.099,10,2.7,1,,,,,,,,,
C100534,18,F,KL,T20,300,regular,0,0,49.25,0.0,31,23,0.213,0.0,0,0.342,0.291,0.185,0,0,0,1.48,0.635,0.036,0,4.0,0,,,,"Sangat kecewa, dah lama sgt dtg barang.  Maybe next time check delivery timing better, ya?","Customer:  My order still hasn't arrived!  It was supposed to be here a week ago.
Agent:  I'm so sorry for the delay, let me check on that for you immediately.",Delivery delay,"Sangat kecewa, dah lama sgt dtg barang.  Maybe next time check delivery timing better, ya?","Customer:  My order still hasn't arrived!  It was supposed to be here a week ago.
Agent:  I'm so sorry for the delay, let me check on that for you immediately.",Delivery delay
C100535,36,F,Johor,B40,686,loyal,4,2,34.57,114.72,88,21,0.599,0.037,0,0.307,0.442,0.135,0,0,0,4.54,0.0,0.0,48,4.3,1,,,,"Slightly disappointed, the delivery took ages!  I really wanted to buy more, but it's a bit of a hassle now.  Maybe need to look at other shops.","Customer: 'Hi, my order is still not here!  It was supposed to arrive weeks ago.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Long delivery times,"Slightly disappointed, the delivery took ages!  I really wanted to buy more, but it's a bit of a hassle now.  Maybe need to look at other shops.","Customer: 'Hi, my order is still not here!  It was supposed to arrive weeks ago.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Long delivery times
C100536,25,M,Pahang,M40,567,regular,2,0,31.82,61.34,91,5,0.447,0.102,0,0.443,0.328,0.073,0,0,0,,0.321,0.0,47,3.9,1,,,,,,,,,
C100537,40,F,KL,B40,138,regular,4,3,55.14,224.01,0,16,0.237,0.104,1,0.448,0.951,0.083,0,0,0,4.6,0.343,0.148,164,5.0,0,,,,,,,,,
C100538,18,F,Sarawak,B40,74,regular,1,0,28.55,33.87,28,20,0.395,0.02,0,0.537,0.526,0.162,0,0,0,5.39,0.283,0.309,24,3.0,0,,,,"Sangat kecewa, dah lama sgt order tak sampai.  Maybe next time check delivery timing better lah.",Customer: My order still hasn't arrived!  It was supposed to be here last week.,Delivery delay,"Sangat kecewa, dah lama sgt order tak sampai.  Maybe next time check delivery timing better lah.",Customer: My order still hasn't arrived!  It was supposed to be here last week.,Delivery delay
C100539,23,F,Selangor,M40,72,new,2,1,49.59,102.84,96,9,0.374,0.102,0,0.178,0.01,0.185,0,0,0,1.78,0.0,0.04,104,3.6,1,,,,,,,,,
C100540,18,F,Sarawak,B40,114,premium,7,2,54.48,336.87,41,23,0.887,0.103,0,0.22,0.382,0.177,3,0,1,4.87,0.393,0.084,214,4.0,0,,,,,,,,,
C100541,23,F,Pahang,M40,129,regular,1,0,22.72,25.74,52,12,0.531,0.106,0,0.185,0.157,0.15,0,0,0,9.71,0.158,0.171,25,4.4,1,,,,,,,,,
C100542,32,M,Johor,B40,160,new,3,1,58.69,161.38,1,14,0.2,0.129,0,0.219,0.699,0.095,0,0,0,12.44,0.203,0.372,162,4.2,1,,,,,,,,,
C100543,28,F,Sarawak,B40,328,new,2,1,40.58,96.07,83,9,0.561,0.039,1,0.322,0.472,0.059,0,0,0,5.13,0.0,0.076,60,4.3,1,"Sangat kecewa dengan barang yang diterima, quality tak macam yang claimed.  Shipping also took ages, really frustrating!","Customer: 'Saya nak return barang ni, tak sesuai dengan gambar!'  Agent: 'Okay, boleh saya tanya apa masalahnya?'",Product quality issue & refund,"Sangat kecewa dengan order lepas tu, lambat sangat!  Takde update pun.  Hopefully next time delivery lebih cepat.","Customer:  My order is still not here!  It was supposed to arrive last week.
Agent:  I'm so sorry for the delay, let me check on that for you.",Refund issue,"Sangat kecewa dengan order lepas tu, lambat sangat!  Takde update pun.  Hopefully next time delivery lebih cepat.","Customer:  My order is still not here!  It was supposed to arrive last week.
Agent:  I'm so sorry for the delay, let me check on that for you.",Refund issue
C100544,28,M,Kelantan,T20,156,loyal,3,1,51.07,142.5,11,18,0.165,0.046,0,0.104,0.531,0.232,0,0,1,11.24,0.187,0.184,83,3.6,0,,,,,,,,,
C100545,29,F,Pahang,B40,212,loyal,1,0,63.3,73.67,32,22,0.162,0.041,0,0.581,0.62,0.048,0,0,0,2.02,0.029,0.12,23,3.9,0,,,,,,,,,
C100546,32,F,Johor,M40,48,new,2,0,61.52,141.69,57,14,0.354,0.081,0,0.298,0.37,0.139,1,0,1,9.26,0.463,0.135,142,3.2,0,,,,,,,,,
C100547,21,F,Penang,B40,108,new,3,1,39.06,134.24,92,13,0.461,0.12,0,0.647,0.642,0.016,0,0,1,,0.075,0.0,129,4.3,0,,,,,,,,,
C100548,36,M,Sarawak,T20,104,regular,6,4,50.2,245.71,55,17,0.351,0.042,0,0.184,0.692,0.532,1,0,0,9.56,0.084,0.003,107,2.8,1,,,,"Sangat kecewa dengan delivery, lambat sgt!  Takde notification pun.  Hopefully next time better.","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: I apologize for the delay, sir. Let me check on the status for you.",Late delivery,"Sangat kecewa dengan delivery, lambat sgt!  Takde notification pun.  Hopefully next time better.","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: I apologize for the delay, sir. Let me check on the status for you.",Late delivery
C100549,36,F,KL,B40,40,new,4,1,41.45,189.0,117,7,0.872,0.043,0,0.697,0.852,0.028,0,0,0,7.29,0.0,0.0,83,3.1,1,,,,,,,,,
C100550,33,F,Pahang,B40,153,loyal,7,4,39.46,300.67,54,25,0.589,0.093,1,0.549,0.451,0.013,0,0,0,2.06,0.56,0.395,298,4.7,1,,,,,,,,,
C100551,35,M,KL,M40,49,new,4,2,20.91,78.1,28,6,0.242,0.024,0,0.151,0.337,0.059,0,0,0,19.01,0.21,0.206,32,3.7,0,,,,"Slightly disappointed with the wait, but the product itself was okay.  Shipping was a bit slow, maybe next time will be faster.","Customer: 'Hi, my order still hasn't arrived!  It was supposed to be here last week.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,"Slightly disappointed with the wait, but the product itself was okay.  Shipping was a bit slow, maybe next time will be faster.","Customer: 'Hi, my order still hasn't arrived!  It was supposed to be here last week.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay
C100552,33,M,Pahang,B40,144,regular,2,1,43.61,86.87,21,21,0.105,0.007,0,0.519,0.646,0.188,1,0,0,19.5,0.028,0.487,88,5.0,0,,,,"Sangat kecewa dengan delivery, lambat sgt!  Takde notification pun.  Hopefully next time better.","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: We apologize for the delay, sir. Let us investigate immediately.",Late delivery,"Sangat kecewa dengan delivery, lambat sgt!  Takde notification pun.  Hopefully next time better.","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: We apologize for the delay, sir. Let us investigate immediately.",Late delivery
C100553,48,F,Selangor,B40,224,regular,2,1,65.54,138.42,92,8,0.72,0.072,0,,0.601,0.047,0,0,0,10.49,0.0,0.0,69,3.8,1,,,,,,,,,
C100554,29,M,Selangor,,527,regular,3,0,49.61,175.23,55,9,0.457,0.021,0,0.742,1.0,0.056,0,0,0,14.38,0.395,0.085,129,3.8,0,"Sangat kecewa, dah lama sgt order tak sampai.  Maybe next time check delivery timing better lah.",Customer: My order still hasn't arrived!  It's been ages.,Long time since last order,"Sangat kecewa, dah lama sgt order tak sampai.  Maybe next time check delivery timing better lah.","Customer: 'My order still hasn't arrived! I placed it ages ago.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,"Sangat kecewa, dah lama sgt order tak sampai.  Maybe next time check delivery timing better lah.","Customer: 'My order still hasn't arrived! I placed it ages ago.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay
