customer_id,age,gender,location,membership_tier,account_age_days,recency,frequency,monetary_value,avg_order_value,total_orders,days_since_last_login,cart_abandonment_rate,email_open_rate,support_tickets,frustration_index,chat_log,chat_sentiment_score,chat_length,has_negative_keywords,review_text,review_rating,review_sentiment_score,review_length,sentiment_score_avg,text_engagement_score,total_spent_per_day,order_frequency_per_month,churn,churn_probability
CUST000354,46,Female,Rural,Gold,392,0,2,120.43,60.22,2,9,0.309,0.892,0,0.389,I'd like to know about your loyalty program. Can someone respond?,0.569,65,False,It's decent for the price. Could be better.,3,0.412,43,0.49049999999999994,0.54,0.3064376590330789,0.14218009478672985,0,0.393
CUST000355,71,Male,Urban,Platinum,608,0,2,43.98,21.99,2,2,0.208,0.26,0,0.569,The product I received was completely different from what I ordered. Can someone respond?,0.293,89,False,Arrived damaged and seller refused to help. Avoid!,2,0.245,50,0.269,0.695,0.07221674876847291,0.09404388714733543,0,0.413
CUST000356,40,Other,Rural,Bronze,383,0,3,45.47,15.16,3,2,0.151,0.597,0,0.919,I've been waiting for my order for 3 weeks! This is unacceptable. Looking forward to your reply.,0.081,96,True,Low quality and expensive. Would not recommend.,2,0.03,47,0.0555,0.715,0.11841145833333333,0.2179176755447942,0,0.472
CUST000357,29,Other,Urban,Gold,631,0,9,281.63,31.29,9,10,0.128,0.522,2,0.207,I love the variety of products you offer. Looking forward to your reply.,0.777,72,False,Amazing quality and fast shipping. Very satisfied!,4,0.807,50,0.792,0.61,0.4456170886075949,0.4084720121028744,0,0.207
CUST000358,54,Other,Rural,Platinum,171,0,5,156.82,31.36,5,5,0.296,0.527,2,0.153,I'm so satisfied with my purchase. Thank you! Looking forward to your reply.,0.959,76,False,Excellent purchase. Great quality and service!,4,0.746,46,0.8525,0.61,0.9117441860465116,0.7462686567164178,0,0.213
CUST000359,21,Female,Suburban,Silver,370,0,25,2170.21,86.81,25,7,0.01,0.452,2,0.06,Your customer service team is amazing! Thank you.,0.952,49,False,Outstanding product and customer service. Will buy again!,5,0.997,57,0.9744999999999999,0.53,5.849622641509434,1.875,0,0.0
CUST000360,71,Male,Rural,Gold,160,160,1,91.3,91.3,1,82,0.296,0.086,5,1.0,My package was damaged and you're refusing to help. Looking forward to your reply.,0.059,82,True,Terrible product quality. Broke after one week. Waste of money.,1,0.147,63,0.103,0.725,0.5670807453416149,0.15789473684210528,1,0.772
CUST000361,24,Other,Urban,Bronze,340,340,1,255.94,255.94,1,165,0.309,0.221,4,0.907,My package was damaged and you're refusing to help. Please help.,0.145,64,True,Terrible product quality. Broke after one week. Waste of money.,2,0.251,63,0.198,0.635,0.7505571847507332,0.08108108108108107,1,0.899
CUST000362,42,Female,Rural,Silver,31,0,4,252.58,63.14,4,10,0.282,0.854,1,0.747,I've called multiple times but no one helps me. Looking forward to your reply.,0.038,78,False,Cheaply made and overpriced. Regret buying this.,2,0.059,48,0.0485,0.63,7.893125,1.9672131147540985,0,0.356
CUST000363,44,Female,Suburban,Platinum,276,0,20,1749.43,87.47,20,6,0.189,0.482,0,0.178,The delivery was super fast. I'm very happy! Can someone respond?,0.81,65,False,Amazing quality and fast shipping. Very satisfied!,4,0.726,50,0.768,0.575,6.315631768953069,1.9607843137254903,0,0.174
CUST000364,67,Male,Rural,Gold,279,0,5,202.32,40.46,5,5,0.341,0.254,0,0.105,The product quality is excellent. Highly recommend! Please help.,0.765,64,False,Excellent purchase. Great quality and service!,5,0.962,46,0.8634999999999999,0.55,0.7225714285714285,0.48543689320388345,0,0.132
CUST000365,35,Other,Urban,Platinum,404,0,10,364.78,36.48,10,1,0.062,0.741,1,0.14,I love your service! Keep up the great work. Thank you.,0.771,55,False,Amazing quality and fast shipping. Very satisfied!,4,0.973,50,0.872,0.525,0.9006913580246912,0.6912442396313364,0,0.123
CUST000366,67,Male,Urban,Bronze,717,0,6,97.61,16.27,6,10,0.237,0.789,2,0.088,I appreciate the quick response to my inquiry. Thank you.,0.879,57,False,Great value and excellent quality. Highly satisfied!,5,1.0,52,0.9395,0.545,0.13594707520891364,0.24096385542168677,0,0.21
CUST000367,46,Male,Rural,Bronze,649,649,1,175.21,175.21,1,58,0.13,0.209,2,0.706,I paid for express shipping but it's been delayed. Please help.,0.248,63,False,Cheaply made and overpriced. Regret buying this.,1,0.051,48,0.1495,0.555,0.26955384615384614,0.044182621502209134,1,0.801
CUST000368,55,Female,Rural,Platinum,212,0,5,3872.65,774.53,5,4,0.291,0.355,2,0.261,Great prices and fast shipping. Very satisfied! I need assistance.,0.715,66,False,Excellent purchase. Great quality and service!,4,0.71,46,0.7124999999999999,0.56,18.181455399061033,0.6198347107438017,0,0.0
CUST000369,40,Other,Suburban,Gold,219,0,2,285.79,142.89,2,2,0.057,0.7,1,0.451,Can you tell me more about this product? Can someone respond?,0.405,61,False,Decent product. Would consider buying again.,3,0.49,44,0.4475,0.525,1.2990454545454546,0.24096385542168672,0,0.368
CUST000370,44,Male,Urban,Gold,340,0,30,1935.73,64.52,30,7,0.25,0.544,0,0.017,I'll definitely shop here again. Great job! Please help.,0.984,56,False,High quality and great price. Very happy!,5,0.965,41,0.9744999999999999,0.485,5.676627565982405,2.4324324324324325,0,0.0
CUST000371,56,Female,Suburban,Bronze,450,0,3,392.83,130.94,3,6,0.259,0.416,2,0.402,What are your business hours? Can someone respond?,0.598,50,False,Average purchase. No major issues.,3,0.462,34,0.53,0.42,0.871019955654102,0.1875,0,0.284
CUST000372,38,Other,Urban,Gold,399,0,4,159.95,39.99,4,6,0.257,0.417,2,0.414,What payment methods do you accept? Can someone respond?,0.587,56,False,Average purchase. No major issues.,3,0.437,34,0.512,0.45,0.399875,0.2797202797202797,0,0.289
CUST000373,27,Other,Urban,Silver,271,271,1,71.42,71.42,1,10,0.088,0.108,0,0.45,"Hi, I'd like to check the status of my order. Please help.",0.412,58,False,Meets basic expectations. No complaints.,3,0.418,40,0.415,0.49,0.2625735294117647,0.09966777408637874,1,0.642
CUST000374,27,Male,Rural,Gold,400,0,3,93.89,31.3,3,2,0.318,0.222,4,0.968,The product quality is terrible. I'm very disappointed. Please help.,0.074,68,True,Low quality and expensive. Would not recommend.,2,0.141,47,0.10749999999999998,0.575,0.23413965087281796,0.20930232558139533,0,0.214
CUST000375,18,Other,Rural,Gold,458,0,4,488.37,122.09,4,4,0.333,0.639,2,0.379,I'm looking for a gift for my friend. Please help.,0.581,50,False,Meets basic expectations. No complaints.,3,0.563,40,0.572,0.45,1.063986928104575,0.24590163934426232,0,0.232
CUST000376,74,Other,Suburban,Gold,256,256,1,269.57,269.57,1,127,0.757,0.147,1,0.852,I've been waiting for my order for 3 weeks! This is unacceptable. Thank you.,0.121,76,True,The worst purchase I've made. Don't buy this product.,2,0.265,53,0.193,0.645,1.0489105058365757,0.1048951048951049,1,0.889
CUST000377,38,Female,Suburban,Silver,227,0,4,54.59,13.65,4,6,0.523,0.338,2,0.894,I want a refund immediately. This is the worst experience ever. Can someone respond?,0.129,84,True,Poor quality materials. Fell apart quickly.,1,0.249,43,0.189,0.635,0.23942982456140352,0.4669260700389105,0,0.352
CUST000378,20,Male,Suburban,Silver,461,0,3,70.98,23.66,3,6,0.271,0.124,0,0.402,What payment methods do you accept? Please help.,0.499,48,False,It's decent for the price. Could be better.,3,0.46,43,0.47950000000000004,0.455,0.15363636363636365,0.18329938900203666,0,0.379
CUST000379,49,Female,Suburban,Platinum,551,0,25,2209.14,88.37,25,9,0.12,0.41,2,0.15,I'll definitely shop here again. Great job! I need assistance.,0.789,62,False,Fantastic product. Exceeded expectations. 5 stars!,4,0.981,50,0.885,0.56,4.002065217391304,1.2908777969018932,0,0.0
CUST000380,31,Female,Suburban,Platinum,80,0,5,418.9,83.78,5,5,0.097,0.887,2,0.445,Can you explain your warranty policy? Please help.,0.451,50,False,Decent product. Would consider buying again.,3,0.516,44,0.48350000000000004,0.47,5.171604938271605,1.3636363636363638,0,0.152
CUST000381,20,Female,Suburban,Platinum,509,0,5,339.45,67.89,5,7,0.1,0.41,1,0.396,Can you help me with product recommendations? Thank you.,0.561,56,False,Average quality. Nothing special but works fine.,3,0.466,48,0.5135000000000001,0.52,0.6655882352941176,0.2782931354359926,0,0.192
CUST000382,65,Other,Urban,Platinum,686,0,2,6.46,3.23,2,5,0.635,0.157,3,0.699,I've been a customer for years and this is how you treat me? Looking forward to your reply.,0.252,91,False,Terrible product quality. Broke after one week. Waste of money.,2,0.066,63,0.159,0.77,0.009403202328966522,0.08379888268156424,1,0.604
CUST000383,63,Other,Rural,Gold,80,0,4,174.97,43.74,4,4,0.382,0.877,4,0.717,The product I received was completely different from what I ordered. Thank you.,0.28,79,False,Customer service was unhelpful and rude.,2,0.036,40,0.158,0.595,2.1601234567901235,1.090909090909091,0,0.344
CUST000384,60,Male,Rural,Platinum,612,0,4,150.86,37.72,4,2,0.31,0.607,0,0.686,This is ridiculous. I'm never shopping here again. Can someone respond?,0.143,71,False,Customer service was unhelpful and rude.,1,0.122,40,0.1325,0.555,0.24610114192495924,0.1869158878504673,0,0.492
CUST000385,52,Male,Urban,Silver,208,208,1,10.19,10.19,1,15,0.301,0.061,1,0.369,I'm looking for a gift for my friend. I need assistance.,0.594,56,False,Meets basic expectations. No complaints.,3,0.512,40,0.5529999999999999,0.48,0.04875598086124402,0.12605042016806722,1,0.595
CUST000386,38,Female,Urban,Silver,43,0,6,202.13,33.69,6,7,0.205,0.409,1,0.138,Great prices and fast shipping. Very satisfied! I need assistance.,0.806,66,False,Perfect! Exactly as described. Love it!,5,0.865,39,0.8355,0.525,4.593863636363636,2.465753424657534,0,0.206
CUST000387,73,Other,Rural,Silver,250,0,3,210.37,70.12,3,9,0.17,0.627,1,0.435,Can you tell me more about this product? Looking forward to your reply.,0.475,71,False,It's fine. Nothing exceptional.,3,0.451,31,0.46299999999999997,0.51,0.8381274900398407,0.3214285714285714,0,0.45
CUST000388,67,Other,Urban,Gold,536,0,6,373.09,62.18,6,3,0.325,0.304,0,0.166,I love the variety of products you offer. Looking forward to your reply.,0.819,72,False,Fantastic product. Exceeded expectations. 5 stars!,4,0.755,50,0.7869999999999999,0.61,0.6947672253258845,0.31802120141342755,0,0.287
CUST000389,49,Female,Rural,Gold,207,0,4,74.74,18.69,4,10,0.339,0.132,0,0.854,My package was damaged and you're refusing to help. Looking forward to your reply.,0.151,82,True,Arrived damaged and seller refused to help. Avoid!,1,0.219,50,0.185,0.66,0.35932692307692304,0.5063291139240506,0,0.475
CUST000390,60,Other,Urban,Bronze,616,0,3,126.65,42.22,3,1,0.228,0.204,0,0.368,Can you explain your warranty policy? Can someone respond?,0.55,58,False,Meets basic expectations. No complaints.,3,0.506,40,0.528,0.49,0.20526742301458673,0.1393188854489164,1,0.533
CUST000391,35,Female,Urban,Bronze,478,0,8,702.92,87.86,8,6,0.083,0.351,0,0.403,I have a question about shipping options. Please help.,0.486,54,False,Okay product. Satisfied but not thrilled.,3,0.476,41,0.481,0.475,1.467473903966597,0.47244094488188976,0,0.274
CUST000392,43,Female,Urban,Gold,494,0,3,221.97,73.99,3,4,0.383,0.235,2,0.711,Why is my order still pending? I placed it 2 weeks ago! I need assistance.,0.154,74,False,Cheaply made and overpriced. Regret buying this.,2,0.093,48,0.1235,0.61,0.44842424242424245,0.1717557251908397,0,0.265
CUST000393,72,Other,Rural,Silver,693,0,25,1433.65,57.35,25,6,0.187,0.472,1,0.45,I'm interested in bulk ordering. Thank you.,0.417,43,False,Decent product. Would consider buying again.,3,0.479,44,0.44799999999999995,0.435,2.065778097982709,1.0373443983402488,0,0.306
CUST000394,74,Male,Suburban,Silver,305,0,20,1214.08,60.7,20,10,0.131,0.224,2,0.156,This is the best online shopping experience I've had. Can someone respond?,0.812,74,False,Perfect! Exactly as described. Love it!,5,0.865,39,0.8385,0.565,3.967581699346405,1.791044776119403,0,0.037
CUST000395,61,Other,Rural,Gold,122,0,7,216.56,30.94,7,6,0.189,0.124,0,0.091,Thank you so much! The product exceeded my expectations. Can someone respond?,0.801,77,False,Fantastic product. Exceeded expectations. 5 stars!,5,0.961,50,0.881,0.635,1.7606504065040651,1.381578947368421,0,0.08
CUST000396,41,Male,Suburban,Silver,232,0,9,308.9,34.32,9,6,0.659,0.492,1,0.958,I've been waiting for my order for 3 weeks! This is unacceptable. Looking forward to your reply.,0.045,96,True,Terrible product quality. Broke after one week. Waste of money.,1,0.08,63,0.0625,0.795,1.3257510729613733,1.030534351145038,0,0.469
CUST000397,35,Other,Suburban,Bronze,103,0,2,12.34,6.17,2,5,0.761,0.345,3,0.733,I've called multiple times but no one helps me. I need assistance.,0.204,66,False,The worst purchase I've made. Don't buy this product.,2,0.017,53,0.11049999999999999,0.595,0.11865384615384615,0.45112781954887216,0,0.404
CUST000398,59,Other,Suburban,Platinum,490,0,7,213.69,30.53,7,7,0.185,0.873,0,0.413,"Hi, I'd like to check the status of my order. Please help.",0.482,58,False,Standard product. Gets the job done.,3,0.448,36,0.46499999999999997,0.47,0.43521384928716905,0.40384615384615385,0,0.414
CUST000399,68,Other,Suburban,Platinum,594,0,8,446.01,55.75,8,0,0.182,0.675,2,0.151,I appreciate the quick response to my inquiry. Looking forward to your reply.,0.724,77,False,Outstanding product and customer service. Will buy again!,5,0.998,57,0.861,0.67,0.7495966386554622,0.3846153846153846,0,0.327
CUST000400,53,Female,Rural,Platinum,685,0,2,394.23,197.12,2,9,0.203,0.116,5,0.75,Why is my order still pending? I placed it 2 weeks ago! I need assistance.,0.26,74,False,Terrible product quality. Broke after one week. Waste of money.,1,0.087,63,0.1735,0.685,0.5746793002915452,0.08391608391608392,1,0.719
CUST000401,51,Male,Urban,Silver,270,0,2,21.03,10.52,2,9,0.085,0.629,1,0.42,What are your business hours? I need assistance.,0.466,48,False,Okay product. Satisfied but not thrilled.,3,0.513,41,0.48950000000000005,0.445,0.07760147601476015,0.2,0,0.154
CUST000402,36,Male,Urban,Platinum,156,0,6,370.57,61.76,6,2,0.045,0.461,1,0.155,I love the variety of products you offer. Please help.,0.934,54,False,Outstanding product and customer service. Will buy again!,4,0.705,57,0.8195,0.555,2.3603184713375795,0.9677419354838709,0,0.105
CUST000403,25,Other,Rural,Platinum,207,207,1,14.7,14.7,1,4,0.729,0.205,5,0.745,I've called multiple times but no one helps me. Thank you.,0.23,58,False,Product doesn't work as advertised. Very frustrating.,2,0.076,53,0.153,0.555,0.07067307692307692,0.12658227848101264,1,0.832
CUST000404,68,Male,Urban,Silver,581,0,3,202.0,67.33,3,3,0.334,0.847,2,0.416,I need help with my account settings. Can someone respond?,0.519,58,False,Okay product. Satisfied but not thrilled.,3,0.521,41,0.52,0.495,0.3470790378006873,0.14729950900163666,0,0.444
CUST000405,67,Female,Rural,Platinum,334,0,2,285.48,142.74,2,7,0.034,0.774,1,0.137,The packaging was perfect and the product arrived safely. I need assistance.,0.931,76,False,Fantastic product. Exceeded expectations. 5 stars!,4,0.768,50,0.8495,0.63,0.852179104477612,0.16483516483516483,0,0.209
CUST000406,56,Other,Rural,Bronze,123,123,1,9.39,9.39,1,108,0.117,0.265,2,0.405,I want to subscribe to your newsletter. I need assistance.,0.525,58,False,Meets basic expectations. No complaints.,3,0.549,40,0.537,0.49,0.0757258064516129,0.19607843137254904,1,0.609
CUST000407,21,Female,Rural,Silver,18,0,2,56.67,28.33,2,5,0.148,0.174,2,0.714,Why is my order still pending? I placed it 2 weeks ago! Can someone respond?,0.255,76,False,Terrible product quality. Broke after one week. Waste of money.,1,0.013,63,0.134,0.695,2.9826315789473683,1.25,0,0.311
CUST000408,26,Other,Rural,Bronze,359,359,1,148.35,148.35,1,79,0.673,0.188,2,0.679,I've been a customer for years and this is how you treat me? Please help.,0.144,73,False,Cheaply made and overpriced. Regret buying this.,1,0.279,48,0.21150000000000002,0.605,0.4120833333333333,0.07712082262210797,1,0.698
CUST000409,52,Male,Rural,Gold,165,0,5,388.99,77.8,5,3,0.291,0.201,1,0.416,I have a question about shipping options. Looking forward to your reply.,0.459,72,False,Average quality. Nothing special but works fine.,3,0.533,48,0.496,0.6,2.3433132530120484,0.7692307692307693,0,0.308
CUST000410,65,Other,Rural,Silver,313,313,1,102.05,102.05,1,135,0.234,0.084,1,0.667,I've called multiple times but no one helps me. Thank you.,0.169,58,False,Low quality and expensive. Would not recommend.,2,0.15,47,0.1595,0.525,0.325,0.08746355685131195,1,0.564
CUST000411,55,Female,Rural,Gold,455,0,2,144.89,72.45,2,0,0.185,0.112,1,0.719,The product I received was completely different from what I ordered. Looking forward to your reply.,0.043,99,False,Very disappointed. Not as described. Poor customer service.,1,0.214,59,0.1285,0.79,0.3177412280701754,0.12371134020618559,1,0.532
CUST000412,20,Other,Urban,Platinum,594,0,25,1692.63,67.71,25,6,0.189,0.257,0,0.196,I love the variety of products you offer. Looking forward to your reply.,0.735,72,False,Excellent purchase. Great quality and service!,5,0.7,46,0.7175,0.59,2.8447563025210085,1.2019230769230769,0,0.178
CUST000413,33,Female,Urban,Gold,365,0,4,353.23,88.31,4,3,0.087,0.177,2,0.104,Your website is easy to use and checkout was smooth. Can someone respond?,0.987,73,False,Best purchase I've made. Great value for money.,4,0.87,47,0.9285,0.6,0.9651092896174864,0.3037974683544304,0,0.148
CUST000414,34,Male,Rural,Platinum,607,0,30,2008.76,66.96,30,6,0.288,0.537,0,0.181,I love your service! Keep up the great work. Looking forward to your reply.,0.708,75,False,Best purchase I've made. Great value for money.,5,0.785,47,0.7464999999999999,0.61,3.3038815789473683,1.41287284144427,0,0.142
CUST000415,65,Female,Suburban,Silver,33,0,2,414.54,207.27,2,3,0.192,0.744,2,0.42,I want to subscribe to your newsletter. Looking forward to your reply.,0.57,70,False,Average quality. Nothing special but works fine.,3,0.439,48,0.5045,0.59,12.192352941176472,0.9523809523809523,0,0.297
CUST000416,46,Other,Rural,Gold,672,0,7,776.78,110.97,7,5,0.29,0.32,0,0.36,What's the return policy for electronics? Can someone respond?,0.528,62,False,Fair quality. Worth the money.,3,0.564,30,0.546,0.46,1.1542050520059435,0.29914529914529914,0,0.314
CUST000417,27,Female,Suburban,Bronze,489,0,3,115.43,38.48,3,5,0.629,0.054,4,0.948,I want a refund immediately. This is the worst experience ever. Can someone respond?,0.092,84,True,Low quality and expensive. Would not recommend.,2,0.184,47,0.138,0.655,0.2355714285714286,0.17341040462427745,1,0.678
